B_max,B_max_f1,B_max_test_f1,B_opt,B_opt_f1,B_opt_test_f1
11181642,0.2087081670761108,0.2237071990966797,11181642,0.2087081670761108,0.2237071990966797
12,0.6195279657840729,0.6072704195976257,8,0.5933778882026672,0.59002485871315
19,0.7559419870376587,0.7686948776245117,10,0.40814274549484253,0.4017571210861206
45,0.23431527614593506,0.2403634786605835,22,0.21810919046401978,0.2586531639099121
243,0.20866841077804565,0.22363340854644775,95,0.19827324151992798,0.22366589307785034
148,0.2108900547027588,0.22612279653549194,65,0.19931131601333618,0.22617316246032715
80,0.2140546441078186,0.2287866473197937,37,0.20151203870773315,0.2292633056640625
145,0.20663583278656006,0.22376680374145508,74,0.19755756855010986,0.22315210103988647
211,0.2108137011528015,0.22276341915130615,90,0.19670426845550537,0.22262942790985107
141,0.21216368675231934,0.22652685642242432,66,0.19709861278533936,0.22499966621398926
87,0.21622753143310547,0.22939229011535645,48,0.21058112382888794,0.22843706607818604
200,0.2046889066696167,0.22162926197052002,93,0.19567060470581055,0.22230148315429688
152,0.20472389459609985,0.22280454635620117,67,0.19242429733276367,0.2228490114212036
137,0.21169161796569824,0.22458064556121826,77,0.2052689790725708,0.22335517406463623
212,0.2073878049850464,0.2236471176147461,94,0.20162224769592285,0.22308671474456787
79,0.21861273050308228,0.23009979724884033,38,0.20308881998062134,0.22830188274383545
245,0.20544618368148804,0.22413718700408936,104,0.19775956869125366,0.2239624261856079
142,0.20527225732803345,0.22330856323242188,69,0.19343912601470947,0.2225169539451599
33,0.2586822509765625,0.27193939685821533,17,0.2339957356452942,0.26286780834198
186,0.20966315269470215,0.22395646572113037,79,0.19972103834152222,0.2243083119392395
28,0.3389838933944702,0.3466402292251587,16,0.2704653739929199,0.2936505675315857
109,0.21169745922088623,0.22533011436462402,54,0.20543450117111206,0.22509533166885376
154,0.21101629734039307,0.22494006156921387,69,0.20437508821487427,0.22681421041488647
220,0.2103676199913025,0.22347140312194824,93,0.20051205158233643,0.22536051273345947
147,0.20775526762008667,0.22223985195159912,80,0.20450860261917114,0.22272765636444092
242,0.20978009700775146,0.22400939464569092,100,0.20172607898712158,0.22264409065246582
164,0.21288931369781494,0.22465568780899048,74,0.19929438829421997,0.2247481346130371
165,0.2155226469039917,0.2261192798614502,79,0.20052874088287354,0.22636640071868896
150,0.21296226978302002,0.22407054901123047,69,0.19458109140396118,0.2234809398651123
58,0.22524762153625488,0.23433470726013184,29,0.21290212869644165,0.24111533164978027
76,0.20960742235183716,0.23061561584472656,45,0.20871269702911377,0.23313379287719727
223,0.20849812030792236,0.2245575189590454,100,0.20068466663360596,0.2249860167503357
241,0.20578008890151978,0.2218019962310791,109,0.2017497420310974,0.2227240800857544
249,0.20770692825317383,0.223216712474823,109,0.1990344524383545,0.2220788598060608
255,0.20457381010055542,0.22328490018844604,123,0.19613301753997803,0.22350335121154785
230,0.20944130420684814,0.22377169132232666,105,0.20254474878311157,0.2229149341583252
104,0.21040505170822144,0.22687649726867676,56,0.2026740312576294,0.22728896141052246
94,0.2211567759513855,0.2276325225830078,48,0.20848822593688965,0.22896695137023926
149,0.2096264362335205,0.22573965787887573,75,0.20165932178497314,0.22575914859771729
15,0.9400867819786072,0.9375563859939575,9,0.9316008165478706,0.933065690100193
71,0.20859295129776,0.22805577516555786,43,0.20095956325531006,0.22943103313446045
69,0.21291840076446533,0.2252432107925415,41,0.2073596715927124,0.22857069969177246
30,0.41617685556411743,0.425174355506897,18,0.348752498626709,0.36274993419647217
65,0.21723002195358276,0.2296580672264099,35,0.20789575576782227,0.23155617713928223
9,0.9812721628695726,0.9818181805312634,2,0.9798752199858427,0.9818181805312634
136,0.21111226081848145,0.22594505548477173,65,0.2031702995300293,0.2246994972229004
68,0.21340084075927734,0.23087680339813232,35,0.19858664274215698,0.23098748922348022
217,0.20698881149291992,0.2250610589981079,97,0.20394086837768555,0.2251579761505127
16,0.9336036369204521,0.9377536959946156,9,0.9126961007714272,0.899302676320076
224,0.20765578746795654,0.22580277919769287,112,0.2028694748878479,0.22555947303771973
123,0.21258962154388428,0.22755146026611328,64,0.1992110013961792,0.22551321983337402
183,0.20756274461746216,0.2237558364868164,83,0.19727963209152222,0.22460532188415527
129,0.2106170654296875,0.22639811038970947,62,0.20192623138427734,0.22669559717178345
208,0.2112354040145874,0.22708261013031006,87,0.20157760381698608,0.22515654563903809
38,0.2393500804901123,0.24752843379974365,21,0.23363733291625977,0.24727487564086914
139,0.21032816171646118,0.22332459688186646,62,0.1989232301712036,0.2250010371208191
206,0.2066962718963623,0.22512471675872803,79,0.19856762886047363,0.22312235832214355
157,0.20967775583267212,0.22628092765808105,74,0.20307409763336182,0.2258821725845337
57,0.20888811349868774,0.22807931900024414,37,0.2056201696395874,0.22866111993789673
11,0.9791597779840231,0.9818165302276611,7,0.9456902630627155,0.9528047889471054
204,0.20770728588104248,0.2233828902244568,95,0.19977998733520508,0.2239314317703247
32,0.25971508026123047,0.2715942859649658,19,0.25220394134521484,0.27317678928375244
51,0.2142375111579895,0.2360924482345581,33,0.2102106213569641,0.23664593696594238
84,0.2128356695175171,0.22703218460083008,44,0.19727689027786255,0.2310575246810913
34,0.23284733295440674,0.24917441606521606,23,0.23284733295440674,0.24927663803100586
60,0.21307778358459473,0.2317095398902893,33,0.20814251899719238,0.23239731788635254
88,0.20682871341705322,0.22534531354904175,49,0.200619637966156,0.22395771741867065
117,0.20971214771270752,0.2249743938446045,60,0.20173287391662598,0.22393691539764404
49,0.21774590015411377,0.22962409257888794,31,0.21512067317962646,0.23282337188720703
218,0.2037612795829773,0.22360575199127197,118,0.20272433757781982,0.22362679243087769
23,0.6550178527832031,0.6544675230979919,12,0.3845399022102356,0.39444029331207275
72,0.21376341581344604,0.2297096848487854,40,0.20469021797180176,0.22876006364822388
119,0.2163136601448059,0.22528433799743652,59,0.20913749933242798,0.22632324695587158
234,0.20839351415634155,0.22386515140533447,108,0.20016348361968994,0.22315996885299683
143,0.2111796736717224,0.2259731888771057,75,0.20317113399505615,0.22494113445281982
161,0.20332485437393188,0.22434216737747192,89,0.20133233070373535,0.22504258155822754
112,0.20639604330062866,0.225805401802063,53,0.2003936767578125,0.22501254081726074
17,0.38625258207321167,0.384543776512146,11,0.37827175855636597,0.3810396194458008
203,0.2098982334136963,0.223657488822937,91,0.2024141550064087,0.22297680377960205
239,0.2076873779296875,0.22487890720367432,105,0.19947636127471924,0.2254929542541504
134,0.2182266116142273,0.22551387548446655,61,0.20805072784423828,0.22585654258728027
31,0.2363649606704712,0.24852097034454346,18,0.23130249977111816,0.25050079822540283
133,0.20973128080368042,0.22602331638336182,62,0.199790358543396,0.22527414560317993
108,0.20942556858062744,0.22615963220596313,58,0.19945800304412842,0.22529006004333496
163,0.20621716976165771,0.2252982258796692,68,0.19543027877807617,0.22461152076721191
173,0.20741629600524902,0.2236778736114502,86,0.19678473472595215,0.2219371199607849
91,0.2048271894454956,0.22727084159851074,52,0.20282775163650513,0.22629189491271973
174,0.2026405930519104,0.2235196828842163,80,0.19567441940307617,0.22344756126403809
200,0.2046889066696167,0.22162926197052002,93,0.19567060470581055,0.22230148315429688
103,0.21065497398376465,0.22508180141448975,53,0.2041224241256714,0.2255493402481079
254,0.21156680583953857,0.22587043046951294,118,0.20540058612823486,0.22455573081970215
244,0.21129697561264038,0.22407662868499756,117,0.20438045263290405,0.22417086362838745
153,0.2088238000869751,0.22539395093917847,81,0.2009493112564087,0.22407716512680054
127,0.20748746395111084,0.22459304332733154,68,0.2018222212791443,0.22390401363372803
76,0.20960742235183716,0.23061561584472656,45,0.20871269702911377,0.23313379287719727
125,0.21253490447998047,0.22641223669052124,60,0.20456761121749878,0.22398442029953003
259,0.2064671516418457,0.2251361608505249,110,0.19499725103378296,0.22331774234771729
135,0.20406067371368408,0.22561651468276978,73,0.20012211799621582,0.22565996646881104
155,0.2083033323287964,0.22518527507781982,83,0.19997763633728027,0.22838592529296875
18,0.9618847742676735,0.9554720148444176,8,0.5875560641288757,0.5789253413677216
232,0.20965898036956787,0.22302484512329102,99,0.20172560214996338,0.22333884239196777
37,0.23840367794036865,0.24942255020141602,22,0.23608535528182983,0.25379347801208496
161,0.20332485437393188,0.22434216737747192,89,0.20133233070373535,0.22504258155822754
59,0.21250158548355103,0.22925591468811035,31,0.20511144399642944,0.2307361364364624
226,0.20878267288208008,0.2257314920425415,85,0.1935330033302307,0.22481054067611694
39,0.2288196086883545,0.2379043698310852,21,0.21669018268585205,0.24316895008087158
114,0.20909518003463745,0.22607183456420898,53,0.19687741994857788,0.22650831937789917
120,0.20568060874938965,0.2259824275970459,61,0.19910001754760742,0.22631746530532837
142,0.20527225732803345,0.22330856323242188,69,0.19343912601470947,0.2225169539451599
140,0.21305644512176514,0.2265406847000122,71,0.19917577505111694,0.22792506217956543
190,0.20574522018432617,0.223432719707489,91,0.19902193546295166,0.22213757038116455
187,0.21235251426696777,0.22427695989608765,76,0.20114558935165405,0.22548705339431763
75,0.21986770629882812,0.22929692268371582,36,0.20835280418395996,0.23051190376281738
56,0.2149564027786255,0.2307417392730713,27,0.20615118741989136,0.23473519086837769
177,0.20933568477630615,0.22433888912200928,98,0.20138943195343018,0.22385120391845703
222,0.2093028426170349,0.22308731079101562,96,0.19842153787612915,0.22223269939422607
77,0.21561813354492188,0.22893500328063965,37,0.19660234451293945,0.23509621620178223
250,0.20941871404647827,0.22462481260299683,106,0.19939559698104858,0.22310620546340942
70,0.21687746047973633,0.22971051931381226,38,0.20845627784729004,0.23050224781036377
20,0.7948884665966034,0.796577125787735,14,0.792600691318512,0.7970585525035858
340,0.20657587051391602,0.22416424751281738,100,0.19826650619506836,0.22556161880493164
166,0.20545578002929688,0.2250676155090332,80,0.19762080907821655,0.22419047355651855
79,0.21861273050308228,0.23009979724884033,38,0.20308881998062134,0.22830188274383545
197,0.20956575870513916,0.2234765887260437,92,0.20332306623458862,0.22397172451019287
158,0.2044135332107544,0.2244645357131958,78,0.19729173183441162,0.22335827350616455
42,0.22720253467559814,0.2386460304260254,27,0.2255648374557495,0.23705589771270752
269,0.20145708322525024,0.2229132056236267,119,0.1984233260154724,0.22414183616638184
146,0.2083524465560913,0.22538268566131592,78,0.19967740774154663,0.2237655520439148
73,0.2142167091369629,0.22865211963653564,42,0.20182406902313232,0.22969651222229004
201,0.2073032259941101,0.22475039958953857,104,0.19456326961517334,0.22443246841430664
53,0.21623653173446655,0.23403990268707275,30,0.21181237697601318,0.23418891429901123
219,0.20943176746368408,0.22515970468521118,89,0.20135188102722168,0.22531914710998535
210,0.20743227005004883,0.22428524494171143,112,0.2015143632888794,0.22457778453826904
107,0.21311426162719727,0.22541499137878418,52,0.20319128036499023,0.22723639011383057
19,0.7559419870376587,0.7686948776245117,10,0.40814274549484253,0.4017571210861206
17,0.38625258207321167,0.384543776512146,11,0.37827175855636597,0.3810396194458008
160,0.2064206600189209,0.22456705570220947,77,0.20048367977142334,0.22495019435882568
139,0.21032816171646118,0.22332459688186646,62,0.1989232301712036,0.2250010371208191
207,0.20756548643112183,0.22358107566833496,93,0.19980716705322266,0.22424989938735962
192,0.20749402046203613,0.2235000729560852,92,0.20168828964233398,0.22319376468658447
83,0.21806901693344116,0.22950047254562378,42,0.20899105072021484,0.22798174619674683
193,0.20546555519104004,0.22340023517608643,99,0.20148861408233643,0.22426623106002808
11,0.9791597779840231,0.9818165302276611,7,0.9456902630627155,0.9528047889471054
158,0.2044135332107544,0.2244645357131958,78,0.19729173183441162,0.22335827350616455
296,0.20669806003570557,0.22204196453094482,116,0.20066207647323608,0.22288775444030762
12,0.6195279657840729,0.6072704195976257,8,0.5933778882026672,0.59002485871315
10,0.9631383270025253,0.9606601670384407,5,0.9625114873051643,0.9587601460516453
85,0.2151273488998413,0.22712671756744385,44,0.20655357837677002,0.2284834384918213
90,0.21240901947021484,0.2243185043334961,46,0.20224756002426147,0.2273937463760376
234,0.20839351415634155,0.22386515140533447,108,0.20016348361968994,0.22315996885299683
33,0.2586822509765625,0.27193939685821533,17,0.2339957356452942,0.26286780834198
120,0.20568060874938965,0.2259824275970459,61,0.19910001754760742,0.22631746530532837
257,0.20592790842056274,0.22487157583236694,111,0.1985940933227539,0.22508561611175537
107,0.21311426162719727,0.22541499137878418,52,0.20319128036499023,0.22723639011383057
127,0.20748746395111084,0.22459304332733154,68,0.2018222212791443,0.22390401363372803
264,0.20877742767333984,0.22288662195205688,119,0.19871079921722412,0.22378158569335938
178,0.20840120315551758,0.22560733556747437,88,0.19750100374221802,0.2263968586921692
13,0.973062414675951,0.9733565337955952,8,0.9348572939634323,0.9423471316695213
14,0.9842475838959217,0.9818181805312634,2,0.9798752199858427,0.9818181805312634
15,0.9400867819786072,0.9375563859939575,9,0.9316008165478706,0.933065690100193
270,0.2055668830871582,0.22346419095993042,111,0.19848686456680298,0.22304832935333252
78,0.20922499895095825,0.2268977165222168,50,0.2083200216293335,0.2273133397102356
135,0.20406067371368408,0.22561651468276978,73,0.20012211799621582,0.22565996646881104
225,0.20723700523376465,0.22362542152404785,101,0.19933301210403442,0.22310829162597656
51,0.2142375111579895,0.2360924482345581,33,0.2102106213569641,0.23664593696594238
182,0.20369768142700195,0.2236698865890503,83,0.19682127237319946,0.22316974401474
201,0.2073032259941101,0.22475039958953857,104,0.19456326961517334,0.22443246841430664
177,0.20933568477630615,0.22433888912200928,98,0.20138943195343018,0.22385120391845703
278,0.2108243703842163,0.22476273775100708,118,0.19645804166793823,0.2246902585029602
126,0.20911937952041626,0.22700250148773193,56,0.19407975673675537,0.2258504033088684
54,0.21302980184555054,0.22950589656829834,31,0.20188671350479126,0.2295973300933838
260,0.20752859115600586,0.22400802373886108,87,0.19578230381011963,0.22282981872558594
185,0.2068144679069519,0.22530198097229004,98,0.20180094242095947,0.22442549467086792
221,0.20572006702423096,0.2241135835647583,100,0.19359683990478516,0.22333109378814697
111,0.2156907320022583,0.22408568859100342,55,0.20295453071594238,0.22361719608306885
182,0.20369768142700195,0.2236698865890503,83,0.19682127237319946,0.22316974401474
40,0.23387348651885986,0.2541990876197815,22,0.22921687364578247,0.25652217864990234
181,0.20748567581176758,0.22234892845153809,84,0.19476383924484253,0.22285032272338867
164,0.21288931369781494,0.22465568780899048,74,0.19929438829421997,0.2247481346130371
113,0.21046102046966553,0.22515398263931274,54,0.20436716079711914,0.2239614725112915
139,0.21032816171646118,0.22332459688186646,62,0.1989232301712036,0.2250010371208191
56,0.2149564027786255,0.2307417392730713,27,0.20615118741989136,0.23473519086837769
139,0.21032816171646118,0.22332459688186646,62,0.1989232301712036,0.2250010371208191
312,0.20674514770507812,0.22458988428115845,102,0.1964486837387085,0.22363781929016113
147,0.20775526762008667,0.22223985195159912,80,0.20450860261917114,0.22272765636444092
28,0.3389838933944702,0.3466402292251587,16,0.2704653739929199,0.2936505675315857
221,0.20572006702423096,0.2241135835647583,100,0.19359683990478516,0.22333109378814697
107,0.21311426162719727,0.22541499137878418,52,0.20319128036499023,0.22723639011383057
327,0.20888763666152954,0.22359561920166016,128,0.20064735412597656,0.2217409610748291
257,0.20592790842056274,0.22487157583236694,111,0.1985940933227539,0.22508561611175537
151,0.21221745014190674,0.22660750150680542,70,0.2024012804031372,0.22575873136520386
87,0.21622753143310547,0.22939229011535645,48,0.21058112382888794,0.22843706607818604
11,0.9791597779840231,0.9818165302276611,7,0.9456902630627155,0.9528047889471054
187,0.21235251426696777,0.22427695989608765,76,0.20114558935165405,0.22548705339431763
94,0.2211567759513855,0.2276325225830078,48,0.20848822593688965,0.22896695137023926
55,0.22442269325256348,0.23583388328552246,28,0.2084890604019165,0.236098051071167
15,0.9400867819786072,0.9375563859939575,9,0.9316008165478706,0.933065690100193
12,0.6195279657840729,0.6072704195976257,8,0.5933778882026672,0.59002485871315
39,0.2288196086883545,0.2379043698310852,21,0.21669018268585205,0.24316895008087158
68,0.21340084075927734,0.23087680339813232,35,0.19858664274215698,0.23098748922348022
177,0.20933568477630615,0.22433888912200928,98,0.20138943195343018,0.22385120391845703
78,0.20922499895095825,0.2268977165222168,50,0.2083200216293335,0.2273133397102356
116,0.20250201225280762,0.22646862268447876,65,0.19959092140197754,0.22561001777648926
145,0.20663583278656006,0.22376680374145508,74,0.19755756855010986,0.22315210103988647
204,0.20770728588104248,0.2233828902244568,95,0.19977998733520508,0.2239314317703247
22,0.29127418994903564,0.2864910364151001,14,0.2903967499732971,0.2865103483200073
70,0.21687746047973633,0.22971051931381226,38,0.20845627784729004,0.23050224781036377
10,0.9631383270025253,0.9606601670384407,5,0.9625114873051643,0.9587601460516453
272,0.20450758934020996,0.22278761863708496,110,0.1997581124305725,0.22325801849365234
116,0.20250201225280762,0.22646862268447876,65,0.19959092140197754,0.22561001777648926
51,0.2142375111579895,0.2360924482345581,33,0.2102106213569641,0.23664593696594238
135,0.20406067371368408,0.22561651468276978,73,0.20012211799621582,0.22565996646881104
54,0.21302980184555054,0.22950589656829834,31,0.20188671350479126,0.2295973300933838
46,0.22371262311935425,0.23975080251693726,25,0.21047037839889526,0.2401818037033081
142,0.20527225732803345,0.22330856323242188,69,0.19343912601470947,0.2225169539451599
45,0.23431527614593506,0.2403634786605835,22,0.21810919046401978,0.2586531639099121
203,0.2098982334136963,0.223657488822937,91,0.2024141550064087,0.22297680377960205
201,0.2073032259941101,0.22475039958953857,104,0.19456326961517334,0.22443246841430664
153,0.2088238000869751,0.22539395093917847,81,0.2009493112564087,0.22407716512680054
10,0.9631383270025253,0.9606601670384407,5,0.9625114873051643,0.9587601460516453
31,0.2363649606704712,0.24852097034454346,18,0.23130249977111816,0.25050079822540283
131,0.2132217288017273,0.22524094581604004,67,0.20543217658996582,0.22245359420776367
85,0.2151273488998413,0.22712671756744385,44,0.20655357837677002,0.2284834384918213
48,0.2160070538520813,0.2310495376586914,27,0.21248239278793335,0.2332170605659485
58,0.22524762153625488,0.23433470726013184,29,0.21290212869644165,0.24111533164978027
35,0.2922581434249878,0.30871742963790894,24,0.24813425540924072,0.2597946524620056
13,0.973062414675951,0.9733565337955952,8,0.9348572939634323,0.9423471316695213
136,0.21111226081848145,0.22594505548477173,65,0.2031702995300293,0.2246994972229004
104,0.21040505170822144,0.22687649726867676,56,0.2026740312576294,0.22728896141052246
52,0.2152981162071228,0.23053622245788574,35,0.2127336859703064,0.2286088466644287
69,0.21291840076446533,0.2252432107925415,41,0.2073596715927124,0.22857069969177246
17,0.38625258207321167,0.384543776512146,11,0.37827175855636597,0.3810396194458008
25,0.6261155605316162,0.6171273291110992,13,0.5948542654514313,0.612194150686264
81,0.21305477619171143,0.22874122858047485,41,0.20526158809661865,0.22863614559173584
144,0.21030300855636597,0.22604966163635254,72,0.2025965452194214,0.2253563404083252
73,0.2142167091369629,0.22865211963653564,42,0.20182406902313232,0.22969651222229004
192,0.20749402046203613,0.2235000729560852,92,0.20168828964233398,0.22319376468658447
200,0.2046889066696167,0.22162926197052002,93,0.19567060470581055,0.22230148315429688
179,0.20850729942321777,0.2240440845489502,90,0.2044280767440796,0.2246171236038208
60,0.21307778358459473,0.2317095398902893,33,0.20814251899719238,0.23239731788635254
87,0.21622753143310547,0.22939229011535645,48,0.21058112382888794,0.22843706607818604
86,0.21132421493530273,0.22637534141540527,45,0.20099389553070068,0.22668838500976562
68,0.21340084075927734,0.23087680339813232,35,0.19858664274215698,0.23098748922348022
41,0.22940468788146973,0.2329005002975464,25,0.22118854522705078,0.2355591058731079
176,0.21132802963256836,0.22283834218978882,84,0.20139676332473755,0.22261524200439453
225,0.20723700523376465,0.22362542152404785,101,0.19933301210403442,0.22310829162597656
120,0.20568060874938965,0.2259824275970459,61,0.19910001754760742,0.22631746530532837
153,0.2088238000869751,0.22539395093917847,81,0.2009493112564087,0.22407716512680054
90,0.21240901947021484,0.2243185043334961,46,0.20224756002426147,0.2273937463760376
184,0.2085636854171753,0.2255774736404419,88,0.2024242877960205,0.22523868083953857
37,0.23840367794036865,0.24942255020141602,22,0.23608535528182983,0.25379347801208496
30,0.41617685556411743,0.425174355506897,18,0.348752498626709,0.36274993419647217
26,0.2853236198425293,0.30037081241607666,12,0.25702208280563354,0.28083133697509766
106,0.2142014503479004,0.22415804862976074,54,0.20438838005065918,0.2267206907272339
11,0.9791597779840231,0.9818165302276611,7,0.9456902630627155,0.9528047889471054
122,0.21046829223632812,0.2273271083831787,57,0.20044761896133423,0.22533023357391357
10,0.9631383270025253,0.9606601670384407,5,0.9625114873051643,0.9587601460516453
18,0.9618847742676735,0.9554720148444176,8,0.5875560641288757,0.5789253413677216
163,0.20621716976165771,0.2252982258796692,68,0.19543027877807617,0.22461152076721191
91,0.2048271894454956,0.22727084159851074,52,0.20282775163650513,0.22629189491271973
132,0.21728301048278809,0.22580265998840332,59,0.20540201663970947,0.23512625694274902
17,0.38625258207321167,0.384543776512146,11,0.37827175855636597,0.3810396194458008
200,0.2046889066696167,0.22162926197052002,93,0.19567060470581055,0.22230148315429688
50,0.2202545404434204,0.23187106847763062,32,0.21668237447738647,0.2327517867088318
88,0.20682871341705322,0.22534531354904175,49,0.200619637966156,0.22395771741867065
20,0.7948884665966034,0.796577125787735,14,0.792600691318512,0.7970585525035858
175,0.20898687839508057,0.2242211103439331,81,0.19697356224060059,0.2239323854446411
167,0.2102261185646057,0.2241632342338562,77,0.19724953174591064,0.22497403621673584
12,0.6195279657840729,0.6072704195976257,8,0.5933778882026672,0.59002485871315
45,0.23431527614593506,0.2403634786605835,22,0.21810919046401978,0.2586531639099121
34,0.23284733295440674,0.24917441606521606,23,0.23284733295440674,0.24927663803100586
144,0.21030300855636597,0.22604966163635254,72,0.2025965452194214,0.2253563404083252
22,0.29127418994903564,0.2864910364151001,14,0.2903967499732971,0.2865103483200073
94,0.2211567759513855,0.2276325225830078,48,0.20848822593688965,0.22896695137023926
18,0.9618847742676735,0.9554720148444176,8,0.5875560641288757,0.5789253413677216
19,0.7559419870376587,0.7686948776245117,10,0.40814274549484253,0.4017571210861206
91,0.2048271894454956,0.22727084159851074,52,0.20282775163650513,0.22629189491271973
173,0.20741629600524902,0.2236778736114502,86,0.19678473472595215,0.2219371199607849
14,0.9842475838959217,0.9818181805312634,2,0.9798752199858427,0.9818181805312634
165,0.2155226469039917,0.2261192798614502,79,0.20052874088287354,0.22636640071868896
156,0.21037530899047852,0.2254820466041565,81,0.20141637325286865,0.22564572095870972
62,0.21926426887512207,0.22800081968307495,34,0.20641016960144043,0.2299821972846985
147,0.20775526762008667,0.22223985195159912,80,0.20450860261917114,0.22272765636444092
183,0.20756274461746216,0.2237558364868164,83,0.19727963209152222,0.22460532188415527
86,0.21132421493530273,0.22637534141540527,45,0.20099389553070068,0.22668838500976562
18,0.9618847742676735,0.9554720148444176,8,0.5875560641288757,0.5789253413677216
145,0.20663583278656006,0.22376680374145508,74,0.19755756855010986,0.22315210103988647
151,0.21221745014190674,0.22660750150680542,70,0.2024012804031372,0.22575873136520386
12,0.6195279657840729,0.6072704195976257,8,0.5933778882026672,0.59002485871315
15,0.9400867819786072,0.9375563859939575,9,0.9316008165478706,0.933065690100193
136,0.21111226081848145,0.22594505548477173,65,0.2031702995300293,0.2246994972229004
113,0.21046102046966553,0.22515398263931274,54,0.20436716079711914,0.2239614725112915
86,0.21132421493530273,0.22637534141540527,45,0.20099389553070068,0.22668838500976562
18,0.9618847742676735,0.9554720148444176,8,0.5875560641288757,0.5789253413677216
132,0.21728301048278809,0.22580265998840332,59,0.20540201663970947,0.23512625694274902
95,0.2092146873474121,0.22668302059173584,53,0.19937407970428467,0.22813880443572998
126,0.20911937952041626,0.22700250148773193,56,0.19407975673675537,0.2258504033088684
62,0.21926426887512207,0.22800081968307495,34,0.20641016960144043,0.2299821972846985
44,0.2301204800605774,0.23719578981399536,23,0.2171323299407959,0.24478602409362793
48,0.2160070538520813,0.2310495376586914,27,0.21248239278793335,0.2332170605659485
15,0.9400867819786072,0.9375563859939575,9,0.9316008165478706,0.933065690100193
14,0.9842475838959217,0.9818181805312634,2,0.9798752199858427,0.9818181805312634
23,0.6550178527832031,0.6544675230979919,12,0.3845399022102356,0.39444029331207275
47,0.22883909940719604,0.23987466096878052,25,0.2171543836593628,0.2402089238166809
